frame,site,drive,pose,landing_x,landing_y,landing_z,northing,easting,planetocentric_latitude,planetodetic_latitude,longitude,elevation,map_pixel_line,map_pixel_sample,dem_pixel_line,dem_pixel_sample,roll,pitch,yaw,quat_s,quat_v1,quat_v2,quat_v3,areoid,radius,sclk,sol
ROVER,3,566,-1,38.010,32.489,-0.577,1093337.705,4354526.575,18.445268394,18.346169209,77.451463591,-2569.333,5249.18,13786.30,1312.30,3446.57,-0.483,0.972,71.381,0.812121300,-0.008368877,0.004431895,0.583411800,3394506.867,3391937.534,668366885,16
ROVER,3,572,-1,38.350,33.436,-0.594,1093338.045,4354527.522,18.445274139,18.346169209,77.451480434,-2569.316,5247.82,13790.09,1311.95,3447.52,-0.411,0.901,71.021,0.813962400,-0.007485597,0.004315712,0.580853300,3394506.865,3391937.549,668366914,16
ROVER,3,578,-1,38.692,34.382,-0.623,1093338.387,4354528.468,18.445279903,18.346169209,77.451497262,-2569.287,5246.45,13793.87,1311.61,3448.47,-0.350,1.957,71.428,0.811787800,-0.012444174,0.012082794,0.583694930,3394506.865,3391937.578,668366947,16
ROVER,3,584,-1,38.692,34.382,-0.623,1093338.387,4354528.468,18.445279903,18.346169209,77.451497262,-2569.287,5246.45,13793.87,1311.61,3448.47,-0.153,1.751,60.769,0.862540300,-0.008880396,0.012503994,0.505755840,3394506.865,3391937.578,668725049,20
ROVER,3,590,-1,39.127,35.216,-0.649,1093338.822,4354529.302,18.445287240,18.346169209,77.451512097,-2569.261,5244.71,13797.21,1311.18,3449.30,0.293,0.793,60.287,0.864755900,-0.001264720,0.007272314,0.502138140,3394506.855,3391937.594,668725088,20
ROVER,3,596,-1,39.561,36.051,-0.653,1093339.256,4354530.137,18.445294560,18.346169209,77.451526947,-2569.257,5242.98,13800.55,1310.74,3450.14,-0.336,-0.196,60.389,0.864319150,-0.001676510,-0.002957447,0.502932250,3394506.855,3391937.599,668725116,20
ROVER,3,602,-1,39.987,36.890,-0.664,1093339.682,4354530.976,18.445301759,18.346169209,77.451541862,-2569.246,5241.27,13803.90,1310.32,3450.98,-1.317,1.180,61.383,0.859766500,-0.015136030,0.002987671,0.510454300,3394506.853,3391937.607,668725148,20
ROVER,3,608,-1,40.151,37.219,-0.672,1093339.846,4354531.305,18.445304522,18.346169209,77.451547719,-2569.238,5240.61,13805.22,1310.15,3451.30,-0.673,1.147,61.534,0.859164700,-0.010165637,0.005594089,0.511567600,3394506.853,3391937.615,668725166,20
ROVER,3,614,-1,40.151,37.219,-0.672,1093339.846,4354531.305,18.445304522,18.346169209,77.451547719,-2569.238,5240.61,13805.22,1310.15,3451.30,-0.234,2.466,99.481,0.646069050,-0.017739844,0.012345045,0.762972950,3394506.853,3391937.615,668725215,20
ROVER,3,620,-1,39.974,38.142,-0.711,1093339.669,4354532.228,18.445301529,18.346169209,77.451564140,-2569.199,5241.32,13808.91,1310.33,3452.23,0.078,1.817,99.136,0.648474450,-0.011627585,0.010803699,0.761070970,3394506.853,3391937.654,668725255,20
ROVER,3,626,-1,39.789,39.064,-0.739,1093339.484,4354533.150,18.445298411,18.346169209,77.451580542,-2569.171,5242.06,13812.60,1310.52,3453.15,0.874,1.075,98.598,0.652116950,-0.002142789,0.011900112,0.758021950,3394506.850,3391937.679,668725283,20
ROVER,3,632,-1,39.615,39.989,-0.764,1093339.310,4354534.075,18.445295480,18.346169209,77.451596984,-2569.146,5242.76,13816.30,1310.69,3454.07,1.036,1.329,98.692,0.651499900,-0.002906609,0.014411636,0.758506200,3394506.850,3391937.704,668725313,20
ROVER,3,638,-1,39.437,40.912,-0.798,1093339.132,4354534.998,18.445292479,18.346169209,77.451613407,-2569.112,5243.47,13819.99,1310.87,3455.00,1.080,1.649,99.153,0.648442700,-0.004844245,0.016507387,0.761069060,3394506.848,3391937.735,668725344,20
ROVER,3,644,-1,39.252,41.834,-0.834,1093338.947,4354535.920,18.445289351,18.346169209,77.451629803,-2569.076,5244.21,13823.68,1311.05,3455.92,0.860,1.624,99.248,0.647796000,-0.005934068,0.014901885,0.761645000,3394506.845,3391937.769,668725373,20
ROVER,3,650,-1,39.065,42.755,-0.870,1093338.760,4354536.841,18.445286190,18.346169209,77.451646191,-2569.040,5244.96,13827.36,1311.24,3456.84,0.844,0.967,99.477,0.646282700,-0.001677352,0.011070435,0.763015900,3394506.845,3391937.805,668725402,20
ROVER,3,656,-1,38.874,43.676,-0.887,1093338.569,4354537.762,18.445282966,18.346169209,77.451662575,-2569.023,5245.73,13831.05,1311.43,3457.76,1.154,0.093,99.635,0.645196600,0.005872855,0.008217013,0.763949800,3394506.842,3391937.819,668725430,20
ROVER,3,662,-1,38.686,44.598,-0.899,1093338.381,4354538.684,18.445279807,18.346169209,77.451678975,-2569.011,5246.47,13834.74,1311.62,3458.68,0.264,0.428,98.880,0.650241600,-0.001341594,0.004178539,0.759714840,3394506.850,3391937.838,668725459,20
ROVER,3,668,-1,38.686,44.598,-0.899,1093338.381,4354538.684,18.445279807,18.346169209,77.451678975,-2569.011,5246.47,13834.74,1311.62,3458.68,0.141,0.474,103.641,0.618124400,-0.002493732,0.003526889,0.786068440,3394506.850,3391937.838,668725479,20
ROVER,3,674,-1,38.483,45.332,-0.913,1093338.178,4354539.418,18.445276375,18.346169209,77.451692016,-2568.997,5247.29,13837.67,1311.82,3459.42,0.239,0.455,103.592,0.618462500,-0.001830711,0.004098705,0.785801530,3394506.847,3391937.850,668725512,20
ROVER,3,680,-1,38.483,45.332,-0.913,1093338.178,4354539.418,18.445276375,18.346169209,77.451692016,-2568.997,5247.29,13837.67,1311.82,3459.42,0.413,1.429,126.095,0.453251570,-0.009485481,0.008863528,0.891288100,3394506.847,3391937.850,668725550,20
ROVER,3,686,-1,37.873,46.048,-0.926,1093337.568,4354540.134,18.445266087,18.346169209,77.451704758,-2568.984,5249.73,13840.54,1312.43,3460.13,0.228,-0.343,128.647,0.433277700,0.003560094,0.000493651,0.901253300,3394506.847,3391937.863,668725589,20
ROVER,3,692,-1,37.261,46.763,-0.924,1093336.956,4354540.849,18.445255767,18.346169209,77.451717475,-2568.986,5252.17,13843.40,1313.04,3460.85,-0.488,-0.510,127.982,0.438521180,0.002130843,-0.005775268,0.898699760,3394506.847,3391937.861,668725618,20
ROVER,3,698,-1,37.261,46.763,-0.924,1093336.956,4354540.849,18.445255767,18.346169209,77.451717475,-2568.986,5252.17,13843.40,1313.04,3460.85,-0.175,-0.241,121.835,0.486068430,0.001092326,-0.002358876,0.873916860,3394506.847,3391937.861,668725636,20
ROVER,3,704,-1,36.732,47.541,-0.923,1093336.427,4354541.627,18.445246838,18.346169209,77.451731313,-2568.987,5254.29,13846.51,1313.57,3461.63,0.071,-0.807,122.283,0.482631800,0.006466459,-0.002857853,0.875794800,3394506.851,3391937.864,668725673,20
ROVER,3,710,-1,36.732,47.541,-0.923,1093336.427,4354541.627,18.445246838,18.346169209,77.451731313,-2568.987,5254.29,13846.51,1313.57,3461.63,0.022,-0.765,127.701,0.440701720,0.006079222,-0.002771017,0.897628700,3394506.851,3391937.864,668725748,20
ROVER,3,716,-1,36.137,48.270,-0.914,1093335.832,4354542.356,18.445236800,18.346169209,77.451744277,-2568.996,5256.67,13849.42,1314.17,3462.36,0.147,-0.741,127.141,0.445076670,0.006361884,-0.001725783,0.895468200,3394506.851,3391937.856,668725787,20
ROVER,3,722,-1,35.542,48.998,-0.910,1093335.237,4354543.084,18.445226756,18.346169209,77.451757237,-2569.000,5259.05,13852.34,1314.76,3463.08,-0.488,-0.129,127.459,0.442611070,-0.000874331,-0.004314205,0.896702900,3394506.849,3391937.849,668725815,20
ROVER,3,728,-1,34.941,49.722,-0.912,1093334.636,4354543.808,18.445216617,18.346169209,77.451770113,-2568.998,5261.46,13855.23,1315.36,3463.81,0.058,0.538,127.653,0.441088000,-0.003991240,0.002526061,0.897451460,3394506.856,3391937.858,668725844,20
ROVER,3,734,-1,34.334,50.441,-0.920,1093334.029,4354544.527,18.445206375,18.346169209,77.451782899,-2568.990,5263.89,13858.11,1315.97,3464.53,0.360,0.584,127.703,0.440704760,-0.003191597,0.005064255,0.897632200,3394506.853,3391937.863,668725876,20
ROVER,3,740,-1,33.911,50.948,-0.937,1093333.606,4354545.034,18.445199249,18.346169209,77.451791912,-2568.973,5265.58,13860.14,1316.39,3465.03,-0.393,2.115,128.094,0.437498330,-0.018092744,0.004989324,0.899023350,3394506.853,3391937.880,668725900,20
ROVER,3,746,-1,33.303,51.665,-0.965,1093332.998,4354545.751,18.445188992,18.346169209,77.451804659,-2568.945,5268.01,13863.00,1317.00,3465.75,-0.060,1.851,128.050,0.437916040,-0.014753364,0.006605160,0.898870500,3394506.860,3391937.915,668725969,20
ROVER,3,752,-1,32.693,52.381,-0.993,1093332.388,4354546.467,18.445178704,18.346169209,77.451817395,-2568.917,5270.45,13865.87,1317.61,3466.47,0.264,0.884,128.372,0.435454760,-0.005941836,0.005432118,0.900174600,3394506.857,3391937.940,668725998,20
ROVER,3,758,-1,32.093,53.105,-0.996,1093331.788,4354547.191,18.445168581,18.346169209,77.451830284,-2568.914,5272.85,13868.77,1318.21,3467.19,0.926,-0.750,127.021,0.445960640,0.009459362,0.004310038,0.894992230,3394506.857,3391937.943,668726026,20
ROVER,3,764,-1,31.495,53.831,-0.984,1093331.190,4354547.917,18.445158480,18.346169209,77.451843193,-2568.926,5275.24,13871.67,1318.81,3467.92,1.309,-1.304,127.756,0.440110450,0.015241380,0.005246012,0.897798960,3394506.864,3391937.938,668726055,20
ROVER,3,770,-1,30.895,54.554,-0.980,1093330.590,4354548.640,18.445148363,18.346169209,77.451856050,-2568.930,5277.64,13874.56,1319.41,3468.64,-9999.000,-9999.000,-9999.000,-9999.000000000,-9999.000000000,-9999.000000000,-9999.000000000,3394506.861,3391937.931,668726088,20
ROVER,3,776,-1,32.173,52.776,-1.002,1093331.868,4354546.862,18.445169921,18.346169209,77.451824429,-2568.908,5272.53,13867.45,1318.13,3466.86,0.913,-0.625,126.637,0.448969720,0.008450619,0.004671522,0.893494800,3394506.857,3391937.949,668986905,23
ROVER,3,782,-1,34.091,50.116,-0.941,1093333.786,4354544.202,18.445202286,18.346169209,77.451777107,-2568.969,5264.85,13856.81,1316.21,3464.20,-0.287,2.219,127.645,0.441029500,-0.018482896,0.006291262,0.897280200,3394506.856,3391937.887,668987231,23
ROVER,3,788,-1,34.091,50.116,-0.941,1093333.786,4354544.202,18.445202286,18.346169209,77.451777107,-2568.969,5264.85,13856.81,1316.21,3464.20,0.961,-1.087,-52.349,0.897418700,0.003341976,-0.012207097,-0.440998380,3394506.856,3391937.887,668987369,23
ROVER,3,792,-1,34.091,50.116,-0.941,1093333.786,4354544.202,18.445202286,18.346169209,77.451777107,-2568.969,5264.85,13856.81,1316.21,3464.20,0.621,-1.426,-51.918,0.899054600,-0.000579443,-0.013561883,-0.437626120,3394506.856,3391937.887,668987389,23
ROVER,3,798,-1,34.091,50.116,-0.941,1093333.786,4354544.202,18.445202287,18.346169209,77.451777107,-2568.969,5264.85,13856.81,1316.21,3464.20,0.247,0.401,-170.720,0.080882510,0.003661331,-0.001863418,-0.996715200,3394506.856,3391937.887,669525506,29
ROVER,3,804,-1,33.037,50.000,-0.956,1093332.732,4354544.086,18.445184497,18.346169209,77.451775052,-2568.954,5269.07,13856.34,1317.27,3464.09,0.806,0.684,-170.190,0.085461150,0.006552529,-0.006497178,-0.996298800,3394506.863,3391937.909,669525550,29
ROVER,3,810,-1,33.037,50.000,-0.956,1093332.732,4354544.086,18.445184497,18.346169209,77.451775052,-2568.954,5269.07,13856.34,1317.27,3464.09,-0.429,0.694,118.519,0.511116150,-0.007119760,-0.000119384,0.859482170,3394506.863,3391937.909,669525623,29
ROVER,3,816,-1,32.588,50.962,-0.966,1093332.283,4354545.048,18.445176925,18.346169209,77.451792164,-2568.944,5270.87,13860.19,1317.72,3465.05,-0.047,0.724,118.438,0.511745870,-0.005640079,0.002880902,0.859113500,3394506.860,3391937.916,669525663,29
ROVER,3,822,-1,32.152,51.930,-0.984,1093331.847,4354546.016,18.445169569,18.346169209,77.451809379,-2568.926,5272.61,13864.06,1318.15,3466.02,0.268,0.556,117.940,0.515488450,-0.002952253,0.004507366,0.856879600,3394506.860,3391937.933,669525694,29
ROVER,3,828,-1,31.844,52.623,-0.984,1093331.539,4354546.709,18.445164373,18.346169209,77.451821704,-2568.926,5273.84,13866.84,1318.46,3466.71,1.243,-0.336,116.838,0.523640600,0.008182122,0.007703800,0.851865200,3394506.857,3391937.931,669525719,29
ROVER,3,834,-1,34.166,48.275,-0.943,1093333.861,4354542.361,18.445203550,18.346169209,77.451744364,-2568.967,5264.56,13849.44,1316.14,3462.36,-0.401,-0.933,118.341,0.512492200,0.005196274,-0.007179682,0.858646150,3394506.858,3391937.892,669694428,31
ROVER,3,840,-1,34.166,48.275,-0.943,1093333.861,4354542.361,18.445203550,18.346169209,77.451744364,-2568.967,5264.56,13849.44,1316.14,3462.36,-0.709,-0.242,136.195,0.373029700,-0.000347543,-0.006530689,0.927796360,3394506.858,3391937.892,669697176,31
ROVER,3,846,-1,34.883,47.598,-0.951,1093334.578,4354541.684,18.445215645,18.346169209,77.451732319,-2568.959,5261.69,13846.73,1315.42,3461.68,-0.246,-0.528,136.497,0.370582880,0.003486419,-0.003703435,0.928785440,3394506.858,3391937.900,669697216,31
ROVER,3,852,-1,35.601,46.922,-0.955,1093335.296,4354541.008,18.445227759,18.346169209,77.451720296,-2568.955,5258.82,13844.03,1314.70,3461.01,-0.543,-0.248,136.124,0.373604400,0.000239568,-0.005209582,0.927573500,3394506.854,3391937.899,669697244,31
ROVER,3,858,-1,36.313,46.239,-0.963,1093336.008,4354540.325,18.445239770,18.346169209,77.451708159,-2568.947,5255.97,13841.30,1313.99,3460.33,-0.173,-0.103,135.873,0.375634500,0.000267347,-0.001737868,0.926766200,3394506.854,3391937.907,669697273,31
ROVER,3,864,-1,37.026,45.558,-0.971,1093336.721,4354539.644,18.445251802,18.346169209,77.451696046,-2568.939,5253.11,13838.58,1313.28,3459.64,0.282,-0.614,136.262,0.372470600,0.005890976,0.000284306,0.928025250,3394506.847,3391937.907,669697301,31
ROVER,3,870,-1,37.744,44.882,-0.973,1093337.439,4354538.968,18.445263905,18.346169209,77.451684011,-2568.937,5250.25,13835.87,1312.56,3458.97,0.428,0.557,136.536,0.370277170,-0.003131904,0.005270237,0.928901100,3394506.850,3391937.912,669697330,31
ROVER,3,876,-1,38.465,44.209,-0.970,1093338.160,4354538.295,18.445276081,18.346169209,77.451672057,-2568.940,5247.36,13833.18,1311.84,3458.30,0.897,-0.323,136.997,0.366492450,0.005492899,0.006251157,0.930383800,3394506.850,3391937.910,669697363,31
ROVER,3,882,-1,38.638,44.049,-0.971,1093338.333,4354538.135,18.445278995,18.346169209,77.451669211,-2568.939,5246.67,13832.54,1311.67,3458.14,1.061,-0.006,136.707,0.368863880,0.003465478,0.008583579,0.929437340,3394506.850,3391937.910,669697376,31
ROVER,3,888,-1,38.638,44.049,-0.971,1093338.333,4354538.135,18.445278995,18.346169209,77.451669211,-2568.939,5246.67,13832.54,1311.67,3458.14,0.227,0.965,100.522,0.639281400,-0.005208795,0.006907398,0.768924240,3394506.850,3391937.910,669697425,31
ROVER,3,894,-1,38.832,43.083,-0.964,1093338.527,4354537.169,18.445282266,18.346169209,77.451652013,-2568.946,5245.89,13828.67,1311.47,3457.17,1.101,0.264,101.192,0.634771760,0.004322676,0.008884425,0.772636530,3394506.845,3391937.899,669697464,31
ROVER,3,900,-1,39.034,42.117,-0.953,1093338.729,4354536.203,18.445285670,18.346169209,77.451634845,-2568.957,5245.08,13824.81,1311.27,3456.20,0.732,1.043,101.358,0.633672700,-0.002996212,0.010709342,0.773521300,3394506.845,3391937.888,669697492,31
ROVER,3,906,-1,39.232,41.152,-0.923,1093338.927,4354535.238,18.445289012,18.346169209,77.451617671,-2568.987,5244.29,13820.95,1311.07,3455.24,0.919,1.757,101.043,0.635785300,-0.006737861,0.015938846,0.771672000,3394506.848,3391937.860,669697521,31
ROVER,3,912,-1,39.432,40.187,-0.891,1093339.127,4354534.273,18.445292391,18.346169209,77.451600504,-2569.019,5243.49,13817.09,1310.87,3454.27,0.910,1.505,101.538,0.632451500,-0.005150093,0.014454498,0.774448000,3394506.848,3391937.829,669697550,31
ROVER,3,918,-1,39.629,39.220,-0.865,1093339.324,4354533.306,18.445295703,18.346169209,77.451583321,-2569.045,5242.71,13813.23,1310.68,3453.31,0.910,1.275,101.178,0.634889840,-0.003554892,0.013201303,0.772481740,3394506.850,3391937.805,669697579,31
ROVER,3,924,-1,39.823,38.254,-0.848,1093339.518,4354532.340,18.445298992,18.346169209,77.451566129,-2569.062,5241.93,13809.36,1310.48,3452.34,0.640,0.807,100.947,0.636437300,-0.001878752,0.008787966,0.771276100,3394506.853,3391937.790,669697607,31
ROVER,3,930,-1,40.020,37.288,-0.826,1093339.715,4354531.374,18.445302313,18.346169209,77.451548946,-2569.084,5241.14,13805.50,1310.28,3451.37,0.311,2.200,101.039,0.635738430,-0.013091849,0.014304271,0.771660900,3394506.853,3391937.769,669697636,31
ROVER,3,936,-1,40.213,36.322,-0.782,1093339.908,4354530.408,18.445305570,18.346169209,77.451531762,-2569.128,5240.37,13801.63,1310.09,3450.41,0.095,2.828,101.103,0.635206300,-0.018529825,0.016320257,0.771947700,3394506.855,3391937.727,669697665,31
ROVER,3,942,-1,40.408,35.355,-0.755,1093340.103,4354529.441,18.445308858,18.346169209,77.451514576,-2569.155,5239.59,13797.77,1309.90,3449.44,0.333,-0.250,101.242,0.634440900,0.003530812,0.000865521,0.772962800,3394506.855,3391937.701,669697696,31
ROVER,3,948,-1,40.606,34.389,-0.756,1093340.301,4354528.475,18.445312186,18.346169209,77.451497391,-2569.154,5238.80,13793.90,1309.70,3448.48,0.068,1.044,101.084,0.635489000,-0.006657763,0.006252236,0.772055900,3394506.858,3391937.704,669697724,31
ROVER,3,954,-1,40.606,34.389,-0.756,1093340.301,4354528.475,18.445312186,18.346169209,77.451497391,-2569.154,5238.80,13793.90,1309.70,3448.48,-0.083,0.875,92.148,0.693707200,-0.005997529,0.004776802,0.720216300,3394506.858,3391937.704,669697747,31
ROVER,3,960,-1,40.648,33.404,-0.738,1093340.343,4354527.490,18.445312904,18.346169209,77.451479869,-2569.172,5238.63,13789.96,1309.66,3447.49,-0.443,1.485,92.131,0.693735000,-0.012018084,0.006205578,0.720103300,3394506.851,3391937.679,669697784,31
ROVER,3,966,-1,40.648,33.404,-0.738,1093340.343,4354527.490,18.445312904,18.346169209,77.451479869,-2569.172,5238.63,13789.96,1309.66,3447.49,1.128,-1.713,-133.679,0.393380460,-0.009875684,-0.014927525,-0.919201550,3394506.851,3391937.679,669697896,31
ROVER,3,972,-1,39.969,32.690,-0.700,1093339.664,4354526.776,18.445301449,18.346169209,77.451467167,-2569.210,5241.34,13787.10,1310.34,3446.78,0.750,-1.579,-133.706,0.393126850,-0.010098747,-0.011436583,-0.919357660,3394506.860,3391937.650,669697936,31
ROVER,3,978,-1,39.292,31.974,-0.666,1093338.987,4354526.060,18.445290028,18.346169209,77.451454426,-2569.244,5244.05,13784.24,1311.01,3446.06,0.690,-1.404,-133.878,0.391740860,-0.008912540,-0.010342737,-0.919974270,3394506.860,3391937.616,669697964,31
ROVER,3,984,-1,38.615,31.257,-0.639,1093338.310,4354525.343,18.445278609,18.346169209,77.451441679,-2569.271,5246.76,13781.37,1311.69,3445.34,0.779,-0.730,-133.756,0.392710860,-0.003184833,-0.008755920,-0.919614800,3394506.870,3391937.599,669697993,31
ROVER,3,990,-1,37.935,30.543,-0.622,1093337.630,4354524.629,18.445267128,18.346169209,77.451428988,-2569.288,5249.48,13778.52,1312.37,3444.63,0.831,-0.958,-134.058,0.390296670,-0.004865872,-0.009939314,-0.920622650,3394506.870,3391937.582,669698022,31
ROVER,3,996,-1,37.257,29.828,-0.589,1093336.952,4354523.914,18.445255694,18.346169209,77.451416259,-2569.321,5252.19,13775.66,1313.05,3443.91,1.036,-1.550,-133.632,0.393746350,-0.008876282,-0.013635347,-0.919075130,3394506.870,3391937.549,669698050,31
ROVER,3,1002,-1,36.579,29.113,-0.550,1093336.274,4354523.199,18.445244250,18.346169209,77.451403546,-2569.360,5254.91,13772.80,1313.73,3443.20,1.559,-1.991,-134.136,0.389763680,-0.010701980,-0.019293806,-0.920650600,3394506.880,3391937.520,669698084,31
ROVER,3,1008,-1,36.150,28.662,-0.524,1093335.845,4354522.748,18.445237013,18.346169209,77.451395529,-2569.386,5256.62,13770.99,1314.16,3442.75,1.297,-1.728,-133.809,0.392354000,-0.009430000,-0.016325000,-0.919621000,3394506.880,3391937.494,669698106,31
ROVER,3,1014,-1,35.475,27.945,-0.487,1093335.170,4354522.031,18.445225638,18.346169209,77.451382763,-2569.423,5259.32,13768.12,1314.83,3442.03,0.396,-1.614,-133.460,0.395070230,-0.011578606,-0.008736801,-0.918536400,3394506.882,3391937.459,669698195,31
ROVER,3,1020,-1,34.803,27.224,-0.452,1093334.498,4354521.310,18.445214290,18.346169209,77.451369951,-2569.458,5262.01,13765.24,1315.50,3441.31,0.059,-1.289,-132.928,0.399307850,-0.010106011,-0.004964888,-0.916747750,3394506.890,3391937.432,669698224,31
ROVER,3,1026,-1,34.133,26.502,-0.400,1093333.828,4354520.588,18.445202993,18.346169209,77.451357109,-2569.510,5264.69,13762.35,1316.17,3440.59,0.031,-2.669,-133.411,0.395355050,-0.021284768,-0.009462389,-0.918233000,3394506.890,3391937.380,669698253,31
ROVER,3,1032,-1,33.461,25.782,-0.349,1093333.156,4354519.868,18.445191661,18.346169209,77.451344298,-2569.561,5267.37,13759.47,1316.84,3439.87,0.461,-2.116,-133.362,0.395843830,-0.015364698,-0.010998554,-0.918123400,3394506.892,3391937.332,669698281,31
ROVER,3,1038,-1,33.461,25.782,-0.349,1093333.156,4354519.868,18.445191661,18.346169209,77.451344298,-2569.561,5267.37,13759.47,1316.84,3439.87,0.523,-2.157,-135.312,0.380173360,-0.015674705,-0.011376001,-0.924712400,3394506.892,3391937.332,669698298,31
ROVER,3,1044,-1,32.770,25.080,-0.308,1093332.465,4354519.166,18.445179996,18.346169209,77.451331813,-2569.602,5270.14,13756.66,1317.53,3439.17,0.880,-1.428,-134.723,0.384960060,-0.008546035,-0.011883701,-0.922817200,3394506.900,3391937.298,669698335,31
